"Date","서울시 평균","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구","","","",""
"2025-02-26","33","33","41","37","30","32","30","37","38","37","30","31","35","35","30","35","25","28","26","35","31","31","29","35","33","35","","","",""
"2025-02-27","15","15","21","15","15","14","14","20","17","16","10","14","17","19","12","18","14","13","15","17","16","15","9","16","15","16","","","",""
"2025-02-28","32","31","39","37","31","33","29","39","27","37","30","33","29","34","30","33","28","31","27","33","32","30","28","36","31","34","","","",""
"2025-03-01","50","50","60","48","48","53","45","62","48","52","45","52","54","53","44","55","43","45","37","53","55","49","35","53","54","52","","","",""
"2025-03-02","30","26","33","34","36","30","25","34","30","35","30","32","29","34","26","29","24","29","23","37","35","27","24","33","30","29","","","",""
"2025-03-03","5","5","8","7","4","5","4","8","5","5","3","4","6","6","3","4","4","3","6","6","5","3","2","5","4","6","","","",""
"2025-03-04","4","3","7","5","2","4","3","6","3","4","2","3","5","4","3","5","4","2","4","4","5","2","1","4","3","4","","","",""
"2025-03-05","4","4","6","5","3","5","3","9","4","7","2","3","4","5","2","5","4","2","3","4","4","3","2","4","3","5","","","",""
"2025-03-06","28","28","31","31","27","29","25","32","31","34","24","27","30","29","24","29","24","24","27","32","28","26","22","33","29","30","","","",""
"2025-03-07","49","49","53","51","47","49","45","53","54","59","41","49","52","49","44","49","42","44","46","54","50","46","41","57","55","53","","","",""
"2025-03-08","39","37","41","38","40","44","35","46","45","44","30","38","42","41","35","40","36","34","38","44","41","37","34","44","45","38","","","",""
"2025-03-09","41","41","48","37","43","44","36","52","48","38","33","37","45","39","37","47","38","34","36","48","44","39","31","40","41","39","","","",""
"2025-03-10","57","56","58","53","58","59","48","67","66","59","49","55","64","56","58","63","50","48","51","61","57","54","49","59","62","56","","","",""
"2025-03-11","45","45","52","41","47","46","41","52","51","51","38","47","49","46","24","50","43","39","40","49","44","47","35","49","48","48","","","",""
"2025-03-12","31","32","40","28","35","32","28","41","37","32","23","29","31","31","28","35","28","28","28","34","32","29","25","30","31","32","","","",""
"2025-03-13","29","33","38","24","25","38","25","37","31","28","19","32","35","25","26","34","27","26","30","27","26","29","25","31","32","29","","","",""
"2025-03-14","21","20","23","20","22","22","18","26","20","23","15","23","23","21","16","21","20","17","23","22","20","22","13","23","21","21","","","",""
"2025-03-15","12","12","15","14","14","14","10","15","13","15","7","13","15","12","8","11","11","10","13","13","13","12","8","15","13","13","","","",""
"2025-03-16","20","18","21","22","20","21","18","24","22","22","14","20","24","18","16","19","18","18","21","21","19","18","15","23","20","22","","","",""
"2025-03-17","21","19","22","23","21","21","19","23","24","20","15","20","24","21","17","19","19","17","22","23","22","21","20","25","23","22","","","",""
"2025-03-18","22","19","24","23","24","22","19","31","24","17","16","21","26","23","19","23","19","21","24","27","24","21","24","24","23","23","","","",""
"2025-03-19","32","29","36","36","32","32","30","35","35","26","26","32","35","31","27","31","30","29","34","36","31","32","27","37","35","37","","","",""
"2025-03-20","37","34","45","41","36","34","33","43","38","27","37","39","38","35","36","41","35","35","33","40","36","35","34","41","40","40","","","",""
"2025-03-21","49","44","59","51","44","53","43","55","48","31","50","55","49","44","51","55","46","49","40","49","47","49","50","54","51","53","","","",""
"2025-03-22","48","44","58","46","49","","43","58","48","29","45","50","48","46","49","53","45","44","46","52","51","48","45","51","49","51","","","",""
"2025-03-23","48","43","58","47","50","","43","57","49","30","46","52","48","47","47","55","43","44","44","53","51","51","45","51","49","51","","","",""
"2025-03-24","49","47","60","48","49","","45","59","48","43","47","53","46","47","46","54","45","45","47","51","51","49","44","53","49","52","","","",""
"2025-03-25","59","58","70","61","58","45","53","70","59","58","60","65","55","55","60","65","54","58","54","62","62","55","58","64","62","61","","","",""
"2025-03-26","21","21","25","18","19","24","17","28","17","17","17","22","20","22","19","22","19","20","19","21","23","21","16","27","21","19","","","",""
"2025-03-27","24","24","29","22","23","23","21","30","22","19","20","23","26","23","24","29","21","21","23","24","24","23","22","27","24","24","","","",""
"2025-03-28","19","20","23","22","17","18","17","21","18","22","16","19","24","18","16","20","18","16","21","19","18","19","15","22","20","25","","","",""
"2025-03-29","10","10","11","12","9","9","7","13","10","10","6","9","13","10","8","10","8","7","10","11","10","9","6","11","11","12","","","",""
"2025-03-30","10","9","12","12","8","10","7","13","10","10","7","9","12","9","9","11","8","9","10","9","9","9","6","11","10","12","","","",""
"2025-03-31","17","16","20","17","15","17","13","23","19","14","11","15","22","16","16","20","14","15","15","18","16","15","13","18","18","18","","","",""
"2025-04-01","35","34","39","37","31","30","30","40","36","37","33","34","36","32","35","40","32","31","31","35","33","34","32","37","38","39","10","16","25","21"
"2025-04-02","32","32","38","32","29","29","27","39","34","32","26","31","35","30","30","36","28","28","30","34","31","30","25","33","33","37","10","16","23","21"
"2025-04-03","28","26","33","27","28","26","24","36","30","29","16","29","31","28","28","31","24","25","23","31","28","26","23","29","28","29","14","17","25","24"
"2025-04-04","31","28","35","27","33","28","29","37","35","32","20","30","33","32","31","37","28","27","26","35","35","30","28","32","32","33","12","17","27","23"
"2025-04-05","19","18","22","22","16","18","15","29","22","20","17","17","22","17","19","26","16","17","16","19","21","17","15","17","19","19","8","15","27","18"
"2025-04-06","18","18","25","19","14","17","17","25","18","21","16","18","21","15","19","25","15","17","18","17","17","16","15","18","17","20","10","16","25","20"
"2025-04-07","28","29","32","32","25","25","27","33","26","32","27","28","28","26","27","31","24","26","26","27","28","26","24","28","28","30","11","16","24","21"
"2025-04-08","29","32","34","33","27","31","29","36","29","35","24","29","31","27","29","32","25","26","28","29","30","26","25","29","29","32","12","20","29","23"
"2025-04-09","25","25","28","28","25","26","24","30","25","30","20","25","27","26","26","26","23","22","25","26","27","23","19","27","27","26","9","16","27","20"
"2025-04-10","31","32","35","30","30","31","29","36","29","31","25","32","33","30","32","33","29","28","30","31","32","30","26","35","31","32","8","12","24","21"
"2025-04-11","37","37","40","35","42","36","34","44","37","38","27","37","40","42","35","41","34","30","35","42","42","40","32","40","37","36","7","10","18","16"
"2025-04-12","22","23","26","22","22","22","22","26","22","25","16","22","24","22","21","23","22","18","21","24","23","23","17","26","22","23","10","14","24","22"
"2025-04-13","9","10","10","10","7","10","9","13","8","11","6","7","12","9","9","11","7","7","11","9","8","9","6","11","7","9","8","14","23","18"
"2025-04-14","9","9","11","9","9","9","8","15","9","13","5","8","13","9","10","10","8","7","10","9","10","8","6","10","9","9","9","16","25","23"
"2025-04-15","15","15","17","16","13","15","13","20","15","19","11","14","17","14","16","17","13","12","15","15","15","14","11","17","14","15","11","15","23","18"
"2025-04-16","24","24","29","27","21","20","22","29","20","28","22","23","23","23","25","27","23","23","22","24","24","24","21","25","24","23","11","18","23","20"
"2025-04-17","25","26","30","30","22","24","24","27","21","26","21","23","26","22","25","28","22","23","25","24","24","26","22","25","22","28","9","15","23","19"
"2025-04-18","33","35","41","31","29","33","37","39","31","29","27","30","34","29","35","39","29","31","33","32","32","36","30","34","30","36","10","15","23","21"
"2025-04-19","20","20","24","19","15","17","23","22","18","17","20","20","18","18","21","22","18","19","16","19","20","22","17","21","20","24","11","17","23","21"
"2025-04-20","14","14","17","12","15","14","14","20","16","13","10","14","12","14","14","16","14","13","12","16","14","15","10","14","13","15","9","16","28","20"
"2025-04-21","14","15","17","13","14","16","17","19","15","14","9","14","12","15","16","15","14","11","15","15","15","16","12","15","12","16","10","17","27","21"
"2025-04-22","11","12","15","12","12","11","13","5","11","7","8","11","8","13","12","11","11","10","9","11","12","13","9","11","9","13","9","15","24","20"
"2025-04-23","7","7","8","7","7","9","7","10","6","5","3","6","5","7","8","8","6","4","8","6","7","7","4","7","6","7","7","11","19","13"
"2025-04-24","27","25","31","29","26","27","26","36","29","25","22","25","25","27","28","32","23","26","24","29","30","26","25","30","27","28","11","17","27","24"
"2025-04-25","24","24","29","29","20","24","27","22","25","28","17","26","22","24","25","21","24","21","25","22","22","22","21","30","26","31","9","15","25","22"
"2025-04-26","14","13","17","17","11","13","15","18","14","13","10","14","12","13","15","15","13","16","13","14","14","13","11","16","13","17","13","18","28","24"
"2025-04-27","10","10","14","12","8","10","11","12","9","8","7","10","8","9","11","11","9","10","11","9","10","9","7","11","9","13","","","",""
"2025-04-28","16","16","17","17","15","16","16","20","16","12","10","14","14","16","15","18","15","15","17","16","17","15","11","17","15","18","","","",""
"2025-04-29","25","23","25","27","27","25","24","29","27","24","18","24","23","25","23","23","23","23","23","28","27","24","19","27","25","28","","","",""
"2025-04-30","21","21","24","23","18","20","21","23","20","21","16","22","18","23","18","20","19","21","21","20","21","20","13","24","22","24","","","",""
"2025-05-01","18","18","22","20","17","17","18","22","18","14","14","18","15","19","19","18","17","20","17","18","18","15","15","19","17","20","","","",""
"2025-05-02","12","12","14","14","10","12","12","15","13","8","7","12","11","12","13","13","11","12","14","11","11","12","8","14","12","14","","","",""
"2025-05-03","10","10","12","12","9","10","10","15","12","7","6","10","9","11","11","11","10","11","10","10","10","10","7","11","10","12","","","",""
"2025-05-04","13","12","18","15","11","13","13","17","13","10","10","12","11","13","14","14","13","14","13","12","12","13","10","14","12","15","","","",""
"2025-05-05","15","15","18","17","13","14","13","20","16","11","11","14","13","15","16","17","13","16","14","14","16","13","11","15","13","15","","","",""
"2025-05-06","10","10","12","11","10","11","10","14","10","6","6","10","9","10","10","10","9","10","11","10","10","9","5","11","8","11","","","",""
"2025-05-07","16","15","21","18","15","14","17","21","16","14","13","15","13","15","17","19","16","18","16","14","16","14","13","16","14","17","","","",""
"2025-05-08","22","23","31","22","21","19","23","28","20","17","20","20","18","21","22","27","20","24","20","21","22","21","18","20","18","23","","","",""
"2025-05-09","17","17","21","18","17","15","17","21","16","13","15","15","16","18","18","21","16","17","15","20","20","14","13","16","16","17","","","",""
"2025-05-10","14","13","18","13","13","14","13","19","16","9","9","13","12","13","17","17","11","14","11","15","14","11","13","13","13","14","","","",""
"2025-05-11","32","31","39","33","30","29","32","40","32","29","31","31","30","30","35","38","29","34","28","33","32","31","31","31","30","32","","","",""
"2025-05-12","32","32","38","29","31","30","32","39","31","29","26","32","30","32","34","34","30","33","27","33","34","31","29","33","32","34","","","",""
"2025-05-13","26","26","29","30","25","27","27","29","28","25","20","26","24","26","25","27","24","26","27","27","28","26","22","28","27","29","","","",""
"2025-05-14","26","26","28","31","25","26","26","27","27","26","21","26","24","26","23","26","24","27","26","27","28","25","20","27","26","29","","","",""
"2025-05-15","22","26","27","24","20","22","25","21","24","16","15","22","22","20","22","22","22","23","24","20","22","24","18","21","22","26","","","",""
"2025-05-16","22","26","23","25","22","18","22","21","20","17","17","24","19","23","18","21","19","23","17","23","28","29","15","23","25","24","","","",""
"2025-05-17","9","10","12","10","8","9","9","13","10","4","4","9","6","9","12","10","9","9","10","10","10","9","7","9","8","10","","","",""
"2025-05-18","16","18","20","20","14","16","17","20","17","12","10","15","14","15","16","16","16","15","20","16","16","14","12","16","15","20","","","",""
"2025-05-19","20","23","24","22","18","19","21","23","21","18","13","19","17","20","20","21","19","20","22","20","19","21","15","21","19","23","","","",""
"2025-05-20","10","12","11","12","6","8","11","9","9","6","5","10","6","10","11","10","10","11","10","9","9","12","7","10","11","14","","","",""
"2025-05-21","11","11","11","13","11","11","10","11","13","4","3","11","9","12","10","10","11","11","11","12","12","14","8","11","12","12","","","",""
"2025-05-22","14","13","13","21","13","12","12","15","17","11","6","14","12","15","12","14","13","15","12","15","15","15","12","13","16","16","","","",""
"2025-05-23","20","20","22","26","19","18","21","22","21","19","11","20","18","21","15","19","20","20","21","22","24","21","15","21","23","24","","","",""
